location,contract_time,redirect_url,latitude,description,__CLASS__,id,salary_min,category,created,salary_max,longitude,salary_is_predicted,title,adref,company,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'Pennsylvania', 'York County', 'York'], 'display_name': 'York, York County'}",full_time,https://www.adzuna.com/land/ad/4463988005?se=XCahsd6S7hGNWPbLGEhL7w&utm_medium=api&utm_source=04e67ef5&v=2ECE2CBF693D4AF8E818614D3AF702AAD8C969F3,40.025125,"Center 2 (19050), United States of America, McLean, VirginiaSenior Software Engineer, Backend (Python)Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who love to solve real problems and meet real customer needs. We are seeking Back End Software Engineers who are passiona…",Adzuna::API::Response::Job,4463988005,69718.28,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2023-12-04T11:56:34Z,69718.28,-76.849033,1,"Senior Software Engineer, Backend (Python)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDQ2Mzk4ODAwNSIsInMiOiJYQ2Foc2Q2UzdoR05XUGJMR0VoTDd3In0.2x_rZs184bPgr6T1lvY1oEpx5Lvwpd9jwHWzI3fRb5c,"{'display_name': 'Capital One', '__CLASS__': 'Adzuna::API::Response::Company'}",contract
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'Rhode Island', 'Providence County', 'Providence'], 'display_name': 'Providence, Providence County'}",full_time,https://www.adzuna.com/land/ad/4457611528?se=XCahsd6S7hGNWPbLGEhL7w&utm_medium=api&utm_source=04e67ef5&v=D6E2CCF91CB55BE925F4C55FFECDB03228D47971,41.83908,"Job Description Lead Software Engineer (Java, Node, Golang) Do you enjoy creating and innovating in the technology field? Are you interested in solving complex business problems in a fast-paced and collaborative environment? At Capital One, we are a diverse group of problem solvers who are dedicated to meeting the needs of our customers. We are currently looking for Full Stack Software Engineers who are passionate about using data and emerging technologies. As a Lead Software Engineer at Capita…",Adzuna::API::Response::Job,4457611528,107698.25,"{'tag': 'it-jobs', 'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2023-11-30T08:59:50Z,107698.25,-71.41368,1,"Lead Software Engineer (Java, Node, Golang)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDQ1NzYxMTUyOCIsInMiOiJYQ2Foc2Q2UzdoR05XUGJMR0VoTDd3In0.YML40R28Z9dC-T9CJPMEvIP8O4OIYTIBl-yK2yqr6So,"{'display_name': 'Jobs for Humanity', '__CLASS__': 'Adzuna::API::Response::Company'}",contract
"{'area': ['US', 'New York', 'Albany County', 'Elsmere'], 'display_name': 'Elsmere, Albany County', '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,https://www.adzuna.com/land/ad/4457612914?se=XCahsd6S7hGNWPbLGEhL7w&utm_medium=api&utm_source=04e67ef5&v=903174E00016BCDD543F94D1B6451FF737818BB3,42.64469,"Job Description Lead Software Engineer (Java, Node, Golang) Are you passionate about making a difference in the world of technology? Do you enjoy solving complex problems in a collaborative and inclusive environment? At Capital One, we believe in creating real solutions that meet the needs of our diverse customers. We are looking for Full Stack Software Engineers who are enthusiastic about combining data with emerging technologies. As a Capital One Lead Software Engineer, you will be at the for…",Adzuna::API::Response::Job,4457612914,89649.73,"{'tag': 'it-jobs', 'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2023-11-30T09:01:16Z,89649.73,-73.80007,1,"Lead Software Engineer (Java, Node, Golang)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDQ1NzYxMjkxNCIsInMiOiJYQ2Foc2Q2UzdoR05XUGJMR0VoTDd3In0.oN2xMFKwx4sMGh66WHzKzlSCKXKzT77sMqh8zEjSiCI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jobs for Humanity'}",contract
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Blue Hills, Hartford County', 'area': ['US', 'Connecticut', 'Hartford County', 'Blue Hills']}",full_time,https://www.adzuna.com/land/ad/4457613857?se=XCahsd6S7hGNWPbLGEhL7w&utm_medium=api&utm_source=04e67ef5&v=45D90FA52822B5DF239A267ECEFB497A59C43A4A,41.792693,"Job Description Job Title: Lead Software Engineer (Java, Node, Golang) Location: 77 West Wacker Dr (35012), United States of America, Chicago, Illinois Company: Capital One About Us: Are you passionate about technology? Do you enjoy solving complex business problems in an inclusive and collaborative environment? At Capital One, we are a diverse group of problem solvers who work together to meet the needs of our customers. We are looking for Full Stack Software Engineers who are excited about us…",Adzuna::API::Response::Job,4457613857,108714.18,"{'tag': 'it-jobs', 'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2023-11-30T09:02:47Z,108714.18,-72.695659,1,"Lead Software Engineer (Java, Node, Golang)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDQ1NzYxMzg1NyIsInMiOiJYQ2Foc2Q2UzdoR05XUGJMR0VoTDd3In0.cSXfRR5CmXhxKtuubInjIlZa9cYdqJNiH9jL9LgeqIs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jobs for Humanity'}",
"{'area': ['US', 'Massachusetts', 'Worcester County', 'West Side'], 'display_name': 'West Side, Worcester County', '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,https://www.adzuna.com/land/ad/4457611661?se=XCahsd6S7hGNWPbLGEhL7w&utm_medium=api&utm_source=04e67ef5&v=6B4D89E39CC5E46DC089042AF65828FB3FEBC0AD,42.275816,"Job Description Lead Software Engineer - Job Opportunity Do you love working with technology? Are you excited about solving complex problems in a collaborative environment? At Capital One, we are a diverse group of individuals who work together to solve real customer needs. We are looking for Full Stack Software Engineers who are passionate about combining data with emerging technologies. As a Lead Software Engineer at Capital One, you will have the opportunity to drive a major transformation w…",Adzuna::API::Response::Job,4457611661,104744.51,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs', 'tag': 'it-jobs'}",2023-11-30T08:59:52Z,104744.51,-71.820142,1,"Lead Software Engineer (Java, Node, Golang)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDQ1NzYxMTY2MSIsInMiOiJYQ2Foc2Q2UzdoR05XUGJMR0VoTDd3In0.JZ4VhOIfPAh5tMEZbXKJ1cc1sgGTeJVxrpy7ls8tqOg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jobs for Humanity'}",contract
"{'area': ['US', 'Maine', 'Cumberland County', 'Westbrook'], 'display_name': 'Westbrook, Cumberland County', '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,https://www.adzuna.com/land/ad/4457612922?se=XCahsd6S7hGNWPbLGEhL7w&utm_medium=api&utm_source=04e67ef5&v=D7652974F280A53205DC5EACE95FAFA2A738F7E3,43.65095,"Job Description Lead Software Engineer Job Ad Are you someone who loves technology? Do you enjoy solving complex problems in a fast-paced and collaborative environment? At Capital One, we are a diverse group of individuals who work together to solve real problems and meet the needs of our customers. We are looking for Full Stack Software Engineers who are passionate about using data and emerging technologies. As a Lead Software Engineer at Capital One, you will have the opportunity to be at the…",Adzuna::API::Response::Job,4457612922,98385.6,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs', 'tag': 'it-jobs'}",2023-11-30T09:01:16Z,98385.6,-70.33014,1,"Lead Software Engineer (Java, Node, Golang)",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENhaHNkNlM3aEdOV1BiTEdFaEw3dyIsImkiOiI0NDU3NjEyOTIyIn0.9hJ3mW_-2kidaSQAj9_dSCDCCyVcowOieGAOugx75m8,"{'display_name': 'Jobs for Humanity', '__CLASS__': 'Adzuna::API::Response::Company'}",
"{'display_name': 'North Cambridge, Middlesex County', 'area': ['US', 'Massachusetts', 'Middlesex County', 'North Cambridge'], '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,https://www.adzuna.com/land/ad/4457609978?se=XCahsd6S7hGNWPbLGEhL7w&utm_medium=api&utm_source=04e67ef5&v=5C6F4C9B9CD837018D759005F2015DEE9D55987C,42.39258,"Job Description Lead Software Engineer (Java, Node, Golang) At Capital One, we are a diverse group of problem solvers who are passionate about technology and customer needs. We are looking for Full Stack Software Engineers who love to work with data and emerging technologies. As a Lead Software Engineer, you will be at the forefront of driving transformation within Capital One. What You'll Do: - Lead a team of developers in creating solutions that meet regulatory needs through distributed micro…",Adzuna::API::Response::Job,4457609978,92750.09,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2023-11-30T08:58:23Z,92750.09,-71.13294,1,"Lead Software Engineer (Java, Node, Golang)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDQ1NzYwOTk3OCIsInMiOiJYQ2Foc2Q2UzdoR05XUGJMR0VoTDd3In0.iNKi3WbtFI5UzrF9nEMGE5iuxEs4gWRzb3np8LWYRvk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jobs for Humanity'}",
"{'display_name': 'Plano, Collin County', 'area': ['US', 'Texas', 'Collin County', 'Plano'], '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,https://www.adzuna.com/land/ad/4457613419?se=XCahsd6S7hGNWPbLGEhL7w&utm_medium=api&utm_source=04e67ef5&v=11F31C67C3F91B2D712F33AF16276F49288D62F7,33.0234,"Job Description Senior Software Engineer, Full Stack (Java/AWS) Are you passionate about technology and enjoy solving complex problems? Do you thrive in a fast-paced and collaborative environment? At Capital One, we are a diverse group of individuals who are driven to make a real impact. We are currently looking for Full Stack Software Engineers who are excited about combining data with emerging technologies. As a Software Engineer at Capital One, you will play a key role in driving a major tra…",Adzuna::API::Response::Job,4457613419,123850.38,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2023-11-30T09:02:40Z,123850.38,-96.69858,1,"Senior Software Engineer, Full Stack (Java/AWS)",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENhaHNkNlM3aEdOV1BiTEdFaEw3dyIsImkiOiI0NDU3NjEzNDE5In0.PNRQfxLGH-lNAoL3AoVMg8SPQ54tSwxRdBMLSFtTlaE,"{'display_name': 'Jobs for Humanity', '__CLASS__': 'Adzuna::API::Response::Company'}",
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['US', 'New Jersey', 'Atlantic County', 'Atlantic City'], 'display_name': 'Atlantic City, Atlantic County'}",full_time,https://www.adzuna.com/land/ad/4457613580?se=XCahsd6S7hGNWPbLGEhL7w&utm_medium=api&utm_source=04e67ef5&v=B83C496936D4529487E1F19FC57CDC1FFA9833B6,39.3642,"Job Description Position: Senior Software Engineer, Full Stack (Java/AWS) Do you enjoy working with technology and solving complex business problems? Are you looking for a collaborative and inclusive work environment? At Capital One, we are a diverse group of individuals who are passionate about using data and emerging technologies to meet our customers' needs. We are currently seeking Full Stack Software Engineers who are skilled in Java and AWS and are excited about driving transformation wit…",Adzuna::API::Response::Job,4457613580,102445.72,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2023-11-30T09:02:43Z,102445.72,-74.4233,1,"Senior Software Engineer, Full Stack (Java/AWS)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDQ1NzYxMzU4MCIsInMiOiJYQ2Foc2Q2UzdoR05XUGJMR0VoTDd3In0.QtQv4-ZiFVTsBozi_gT_XpVtzw1nRfslSzFALqrntTE,"{'display_name': 'Jobs for Humanity', '__CLASS__': 'Adzuna::API::Response::Company'}",contract
"{'area': ['US', 'Connecticut', 'New Haven County', 'New Haven'], 'display_name': 'New Haven, New Haven County', '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,https://www.adzuna.com/land/ad/4457612876?se=XCahsd6S7hGNWPbLGEhL7w&utm_medium=api&utm_source=04e67ef5&v=17A93ED9EF6689E96312ACC9855D4E20527CEFB8,41.30733,"Job Description Senior Software Engineer, Full Stack (Java/AWS) Are you passionate about using technology to solve complex business problems? Do you enjoy working in a collaborative and inclusive environment? At Capital One, we are a diverse group of makers and disruptors who strive to meet our customers' needs and drive innovation. We are currently seeking Full Stack Software Engineers who are excited about leveraging data and emerging technologies. What You'll Do: - Collaborate with Agile tea…",Adzuna::API::Response::Job,4457612876,125709.36,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs', 'tag': 'it-jobs'}",2023-11-30T09:01:15Z,125709.36,-72.92444,1,"Senior Software Engineer, Full Stack (Java/AWS)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDQ1NzYxMjg3NiIsInMiOiJYQ2Foc2Q2UzdoR05XUGJMR0VoTDd3In0.N0TctjcPJ1_cndsvZLBvX4m0YaJWyhO3EENFsFVLxa0,"{'display_name': 'Jobs for Humanity', '__CLASS__': 'Adzuna::API::Response::Company'}",contract
